detail_name,outlet,selling_price,avg_selling_price,max_selling_price,min_selling_price
"Sandwich 4,20 M&E",938,336.0,42.29,336.0,4.2
"Sandwich 4,20 M&E",938,168.0,42.29,336.0,4.2
Schauma Shamp. Anti Schupp. 40,938,206.4,39.19,206.4,10.32
Schauma Shamp.for men 400ml,938,516.0,96.43,516.0,12.9
Schauma Shamp.for men 400ml,938,309.6,96.43,516.0,12.9
"Senseo, Kaffeepads, 18 Stück s",938,280.8,66.08,280.8,10.8
Snacks kalt div. M&E,938,990.0,96.32,990.0,15.0
Snacks warm div. M&E,938,400.0,64.69,400.0,10.2
Sweet 20er M&E,938,420.0,126.0,420.0,84.0
"Säfte div. 0,2L M&E",938,104.0,31.0,143.0,5.2
"Säfte div. 0,2L M&E",938,143.0,31.0,143.0,5.2
"Säfte div. 0,2L M&E",938,130.0,31.0,143.0,5.2
"Tee Kanne groß 14,00 M&E",938,126.0,25.45,140.0,14.0
"Tee Kanne groß 14,00 M&E",938,140.0,25.45,140.0,14.0
Tee von Teekanne versch. Sorte,938,133.6,31.59,240.48,3.34
Tee von Teekanne versch. Sorte,938,100.2,31.59,240.48,3.34
Tee von Teekanne versch. Sorte,938,240.48,31.59,240.48,3.34
Tee von Teekanne versch. Sorte,938,200.4,31.59,240.48,3.34
Tee von Teekanne versch. Sorte,938,160.32,31.59,240.48,3.34
Tee von Teekanne versch. Sorte,938,120.24,31.59,240.48,3.34
Tiramisu im Glas M&E,938,295.0,72.57,295.0,5.9
"Verschiedene Säfte 1,00l. CIC",938,108.0,13.38,108.0,4.5
"Vio Schorle 0,3l. 2,60 M&E",938,104.0,27.81,104.0,13.0
"Vollkornbrot belegt 4,50 M&E",938,153.0,36.2,153.0,4.5
"Vollkornbrot ohne Deckel 4,10",938,410.0,55.83,410.0,8.2
"Volvic PET 1,5L (A)",938,614.4,141.12,768.0,1.6
"Volvic PET 1,5L (A)",938,480.0,141.12,768.0,1.6
"Volvic PET 1,5L (A)",938,768.0,141.12,768.0,1.6
"Volvic PET 1,5L (A)",938,460.8,141.12,768.0,1.6
"Volvic PET 1,5L (A)",938,432.0,141.12,768.0,1.6
"Wasser 0,25L 2,20 M&E",938,220.0,71.09,220.0,6.6
"Wasser 0,25L M&E",938,190.0,50.87,380.0,3.8
"Wasser 0,25L M&E",938,285.0,50.87,380.0,3.8
"Wasser 0,25L M&E",938,171.0,50.87,380.0,3.8
"Wasser 0,25L M&E",938,380.0,50.87,380.0,3.8
"Wasser 0,25L M&E",938,182.4,50.87,380.0,3.8
"Wasser 0,25L M&E",938,258.4,50.87,380.0,3.8
"Wrap 4,50 M&E",938,180.0,49.46,180.0,4.5
"Wrap 5,00 M&E",938,125.0,38.61,125.0,15.0
Würfelzucker 500g (A),938,108.5,26.53,155.0,1.55
Würfelzucker 500g (A),938,155.0,26.53,155.0,1.55
Würfelzucker 500g (A),938,124.0,26.53,155.0,1.55
Würfelzucker 500g (A),938,111.6,26.53,155.0,1.55
Zucker fein Raffinade 1 kg (B),938,121.2,22.22,121.2,2.02
frischli Coffee-Milk 4% 10ml P,938,105.6,11.09,105.6,0.66
"Ronnefeldt, Darj. Earl Grey, 2",938,119.7,17.13,119.7,3.99
"Ronnefeldt, English Breakf, 25",938,119.7,19.95,119.7,3.99
"Ronnefeldt, Kamille, 25er PG (",938,239.4,43.29,239.4,3.99
"Ronnefeldt, Kamille, 25er PG (",938,159.6,43.29,239.4,3.99
"Ronnefeldt, Pfefferminz, 25er",938,119.7,22.86,199.5,3.99
"Ronnefeldt, Pfefferminz, 25er",938,199.5,22.86,199.5,3.99
"Ronnefeldt, Red Berries, 25er",938,119.7,35.61,239.4,3.99
"Ronnefeldt, Red Berries, 25er",938,239.4,35.61,239.4,3.99
"Ronnefeldt, Red Berries, 25er",938,191.52,35.61,239.4,3.99
"Ronnefeldt, Red Berries, 25er",938,199.5,35.61,239.4,3.99
"- Baguettebr. belegt 3,20",938,128.0,3.26,128.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,144.0,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,112.0,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,160.0,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,128.0,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,124.8,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,192.0,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,240.0,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,172.8,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,140.8,37.1,240.0,3.2
"Mehrkornbrötchen bel. 3,20 M&",938,121.6,37.1,240.0,3.2
"Baguette bel. 3,20 M&E",938,192.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,288.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,320.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,160.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,246.4,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,240.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,144.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,256.0,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,230.4,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,172.8,47.64,480.0,3.2
"Baguette bel. 3,20 M&E",938,480.0,47.64,480.0,3.2
"Pfand 1,50 EUR",938,154.8,29.68,227.04,1.29
"Pfand 1,50 EUR",938,134.16,29.68,227.04,1.29
"Pfand 1,50 EUR",938,206.4,29.68,227.04,1.29
"Pfand 1,50 EUR",938,123.84,29.68,227.04,1.29
"Pfand 1,50 EUR",938,190.92,29.68,227.04,1.29
"Pfand 1,50 EUR",938,118.68,29.68,227.04,1.29
"Pfand 1,50 EUR",938,103.2,29.68,227.04,1.29
"Pfand 1,50 EUR",938,116.1,29.68,227.04,1.29
"Pfand 1,50 EUR",938,122.55,29.68,227.04,1.29
"Pfand 1,50 EUR",938,227.04,29.68,227.04,1.29
"Pfand 1,50 EUR",938,108.36,29.68,227.04,1.29
"Pfand 1,50 EUR",938,225.75,29.68,227.04,1.29
"Pfand 1,50 EUR",938,110.94,29.68,227.04,1.29
"Pfand 1,50 EUR",938,165.12,29.68,227.04,1.29
"Pfand 1,50 EUR",938,175.44,29.68,227.04,1.29
"Pfand 1,50 EUR",938,139.32,29.68,227.04,1.29
"Pfand 1,50 EUR",938,129.0,29.68,227.04,1.29
"Pfand 1,50 EUR",938,159.96,29.68,227.04,1.29
"Pfand 1,50 EUR",938,174.15,29.68,227.04,1.29
